relation,relation_label,frequency,count,pct_within_relation,pct_within_class,lift
P5024,choral conductor,A-Week,0,0.0,0.0,0.0
P5024,choral conductor,A-Few-Weeks,0,0.0,0.0,0.0
P5024,choral conductor,A-Month,0,0.0,0.0,0.0
P5024,choral conductor,A-Few-Months,0,0.0,0.0,0.0
P5024,choral conductor,A-Year,0,0.0,0.0,0.0
P5024,choral conductor,A-Few-Years,1,50.0,0.001251705448673818,0.9484610281508555
P5024,choral conductor,Many-Years,1,50.0,0.0033992793527772114,2.57575294037664
P6339,reports periodicity,A-Day,0,0.0,0.0,0.0
P6339,reports periodicity,A-Few-Days,0,0.0,0.0,0.0
P6339,reports periodicity,A-Week,0,0.0,0.0,0.0
P6339,reports periodicity,A-Few-Weeks,0,0.0,0.0,0.0
P6339,reports periodicity,A-Month,0,0.0,0.0,0.0
P6339,reports periodicity,A-Few-Months,0,0.0,0.0,0.0
P6339,reports periodicity,A-Year,0,0.0,0.0,0.0
P6339,reports periodicity,A-Few-Years,2,100.0,0.002503410897347636,1.896922056301711
P6339,reports periodicity,Many-Years,0,0.0,0.0,0.0
P6794,minimum wage,A-Day,0,0.0,0.0,0.0
P6794,minimum wage,A-Few-Days,0,0.0,0.0,0.0
P6794,minimum wage,A-Week,0,0.0,0.0,0.0
P6794,minimum wage,A-Few-Weeks,0,0.0,0.0,0.0
P6794,minimum wage,A-Month,0,0.0,0.0,0.0
P6794,minimum wage,A-Few-Months,1,50.0,0.023185717597959656,17.568629724089963
P6794,minimum wage,A-Year,1,50.0,0.0029308323563892145,2.2207942555685816
P6794,minimum wage,A-Few-Years,0,0.0,0.0,0.0
P6794,minimum wage,Many-Years,0,0.0,0.0,0.0
P7501,audio system,A-Day,0,0.0,0.0,0.0
P7501,audio system,A-Few-Days,0,0.0,0.0,0.0
P7501,audio system,A-Week,0,0.0,0.0,0.0
P7501,audio system,A-Few-Weeks,0,0.0,0.0,0.0
P7501,audio system,A-Month,0,0.0,0.0,0.0
P7501,audio system,A-Few-Months,0,0.0,0.0,0.0
P7501,audio system,A-Year,0,0.0,0.0,0.0
P7501,audio system,A-Few-Years,1,50.0,0.001251705448673818,0.9484610281508555
P7501,audio system,Many-Years,1,50.0,0.0033992793527772114,2.57575294037664
P8001,endorsed by,A-Day,0,0.0,0.0,0.0
P8001,endorsed by,A-Few-Days,0,0.0,0.0,0.0
P8001,endorsed by,A-Week,0,0.0,0.0,0.0
P8001,endorsed by,A-Few-Weeks,0,0.0,0.0,0.0
P8001,endorsed by,A-Month,0,0.0,0.0,0.0
P8001,endorsed by,A-Few-Months,0,0.0,0.0,0.0
P8001,endorsed by,A-Year,0,0.0,0.0,0.0
P8001,endorsed by,A-Few-Years,2,100.0,0.002503410897347636,1.896922056301711
P8001,endorsed by,Many-Years,0,0.0,0.0,0.0
P9989,stylized name,A-Day,0,0.0,0.0,0.0
P9989,stylized name,A-Few-Days,0,0.0,0.0,0.0
P9989,stylized name,A-Week,0,0.0,0.0,0.0
P9989,stylized name,A-Few-Weeks,0,0.0,0.0,0.0
P9989,stylized name,A-Month,0,0.0,0.0,0.0
P9989,stylized name,A-Few-Months,0,0.0,0.0,0.0
P9989,stylized name,A-Year,0,0.0,0.0,0.0
P9989,stylized name,A-Few-Years,1,50.0,0.001251705448673818,0.9484610281508555
P9989,stylized name,Many-Years,1,50.0,0.0033992793527772114,2.57575294037664
P37,official language,A-Day,0,0.0,0.0,0.0
P37,official language,A-Few-Days,0,0.0,0.0,0.0
P37,official language,A-Week,0,0.0,0.0,0.0
P37,official language,A-Few-Weeks,0,0.0,0.0,0.0
P37,official language,A-Month,0,0.0,0.0,0.0
P37,official language,A-Few-Months,0,0.0,0.0,0.0
P37,official language,A-Year,0,0.0,0.0,0.0
P37,official language,A-Few-Years,0,0.0,0.0,0.0
P37,official language,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P110,illustrator,A-Day,0,0.0,0.0,0.0
P110,illustrator,A-Few-Days,0,0.0,0.0,0.0
P110,illustrator,A-Week,0,0.0,0.0,0.0
P110,illustrator,A-Few-Weeks,0,0.0,0.0,0.0
P110,illustrator,A-Month,0,0.0,0.0,0.0
P110,illustrator,A-Few-Months,0,0.0,0.0,0.0
P110,illustrator,A-Year,0,0.0,0.0,0.0
P110,illustrator,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P110,illustrator,Many-Years,0,0.0,0.0,0.0
P113,airline hub,A-Day,0,0.0,0.0,0.0
P113,airline hub,A-Few-Days,0,0.0,0.0,0.0
P113,airline hub,A-Week,0,0.0,0.0,0.0
P113,airline hub,A-Few-Weeks,0,0.0,0.0,0.0
P113,airline hub,A-Month,0,0.0,0.0,0.0
P113,airline hub,A-Few-Months,0,0.0,0.0,0.0
P113,airline hub,A-Year,0,0.0,0.0,0.0
P113,airline hub,A-Few-Years,0,0.0,0.0,0.0
P113,airline hub,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P144,based on,A-Day,0,0.0,0.0,0.0
P144,based on,A-Few-Days,0,0.0,0.0,0.0
P144,based on,A-Week,0,0.0,0.0,0.0
P144,based on,A-Few-Weeks,0,0.0,0.0,0.0
P144,based on,A-Month,0,0.0,0.0,0.0
P144,based on,A-Few-Months,0,0.0,0.0,0.0
P144,based on,A-Year,0,0.0,0.0,0.0
P144,based on,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P144,based on,Many-Years,0,0.0,0.0,0.0
P163,flag,A-Day,0,0.0,0.0,0.0
P163,flag,A-Few-Days,0,0.0,0.0,0.0
P163,flag,A-Week,0,0.0,0.0,0.0
P163,flag,A-Few-Weeks,0,0.0,0.0,0.0
P163,flag,A-Month,0,0.0,0.0,0.0
P163,flag,A-Few-Months,0,0.0,0.0,0.0
P163,flag,A-Year,0,0.0,0.0,0.0
P163,flag,A-Few-Years,0,0.0,0.0,0.0
P163,flag,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P199,organizational division,A-Day,0,0.0,0.0,0.0
P199,organizational division,A-Few-Days,0,0.0,0.0,0.0
P199,organizational division,A-Week,0,0.0,0.0,0.0
P199,organizational division,A-Few-Weeks,0,0.0,0.0,0.0
P199,organizational division,A-Month,0,0.0,0.0,0.0
P199,organizational division,A-Few-Months,0,0.0,0.0,0.0
P199,organizational division,A-Year,0,0.0,0.0,0.0
P199,organizational division,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P199,organizational division,Many-Years,0,0.0,0.0,0.0
P208,executive body,A-Day,0,0.0,0.0,0.0
P208,executive body,A-Few-Days,0,0.0,0.0,0.0
P208,executive body,A-Week,0,0.0,0.0,0.0
P208,executive body,A-Few-Weeks,0,0.0,0.0,0.0
P208,executive body,A-Month,0,0.0,0.0,0.0
P208,executive body,A-Few-Months,1,100.0,0.023185717597959656,35.137259448179925
P208,executive body,A-Year,0,0.0,0.0,0.0
P208,executive body,A-Few-Years,0,0.0,0.0,0.0
P208,executive body,Many-Years,0,0.0,0.0,0.0
P287,designed by,A-Day,0,0.0,0.0,0.0
P287,designed by,A-Few-Days,0,0.0,0.0,0.0
P287,designed by,A-Week,0,0.0,0.0,0.0
P287,designed by,A-Few-Weeks,0,0.0,0.0,0.0
P287,designed by,A-Month,0,0.0,0.0,0.0
P287,designed by,A-Few-Months,0,0.0,0.0,0.0
P287,designed by,A-Year,0,0.0,0.0,0.0
P287,designed by,A-Few-Years,0,0.0,0.0,0.0
P287,designed by,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P289,vessel class,A-Day,0,0.0,0.0,0.0
P289,vessel class,A-Few-Days,0,0.0,0.0,0.0
P289,vessel class,A-Week,0,0.0,0.0,0.0
P289,vessel class,A-Few-Weeks,0,0.0,0.0,0.0
P289,vessel class,A-Month,0,0.0,0.0,0.0
P289,vessel class,A-Few-Months,0,0.0,0.0,0.0
P289,vessel class,A-Year,0,0.0,0.0,0.0
P289,vessel class,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P289,vessel class,Many-Years,0,0.0,0.0,0.0
P296,station code,A-Day,0,0.0,0.0,0.0
P296,station code,A-Few-Days,0,0.0,0.0,0.0
P296,station code,A-Week,0,0.0,0.0,0.0
P296,station code,A-Few-Weeks,0,0.0,0.0,0.0
P296,station code,A-Month,0,0.0,0.0,0.0
P296,station code,A-Few-Months,0,0.0,0.0,0.0
P296,station code,A-Year,0,0.0,0.0,0.0
P296,station code,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P296,station code,Many-Years,0,0.0,0.0,0.0
P413,position played on team / speciality,A-Day,0,0.0,0.0,0.0
P413,position played on team / speciality,A-Few-Days,0,0.0,0.0,0.0
P413,position played on team / speciality,A-Week,0,0.0,0.0,0.0
P413,position played on team / speciality,A-Few-Weeks,0,0.0,0.0,0.0
P413,position played on team / speciality,A-Month,0,0.0,0.0,0.0
P413,position played on team / speciality,A-Few-Months,0,0.0,0.0,0.0
P413,position played on team / speciality,A-Year,0,0.0,0.0,0.0
P413,position played on team / speciality,A-Few-Years,0,0.0,0.0,0.0
P413,position played on team / speciality,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P414,stock exchange,A-Day,0,0.0,0.0,0.0
P414,stock exchange,A-Few-Days,0,0.0,0.0,0.0
P414,stock exchange,A-Week,0,0.0,0.0,0.0
P414,stock exchange,A-Few-Weeks,0,0.0,0.0,0.0
P414,stock exchange,A-Month,0,0.0,0.0,0.0
P414,stock exchange,A-Few-Months,0,0.0,0.0,0.0
P414,stock exchange,A-Year,1,100.0,0.0029308323563892145,4.441588511137163
P414,stock exchange,A-Few-Years,0,0.0,0.0,0.0
P414,stock exchange,Many-Years,0,0.0,0.0,0.0
P415,radio format,A-Day,0,0.0,0.0,0.0
P415,radio format,A-Few-Days,0,0.0,0.0,0.0
P415,radio format,A-Week,0,0.0,0.0,0.0
P415,radio format,A-Few-Weeks,0,0.0,0.0,0.0
P415,radio format,A-Month,0,0.0,0.0,0.0
P415,radio format,A-Few-Months,0,0.0,0.0,0.0
P415,radio format,A-Year,0,0.0,0.0,0.0
P415,radio format,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P415,radio format,Many-Years,0,0.0,0.0,0.0
P417,patron saint,A-Day,0,0.0,0.0,0.0
P417,patron saint,A-Few-Days,0,0.0,0.0,0.0
P417,patron saint,A-Week,0,0.0,0.0,0.0
P417,patron saint,A-Few-Weeks,0,0.0,0.0,0.0
P417,patron saint,A-Month,0,0.0,0.0,0.0
P417,patron saint,A-Few-Months,0,0.0,0.0,0.0
P417,patron saint,A-Year,0,0.0,0.0,0.0
P417,patron saint,A-Few-Years,0,0.0,0.0,0.0
P417,patron saint,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P424,Wikimedia language code,A-Day,0,0.0,0.0,0.0
P424,Wikimedia language code,A-Few-Days,0,0.0,0.0,0.0
P424,Wikimedia language code,A-Week,0,0.0,0.0,0.0
P424,Wikimedia language code,A-Few-Weeks,0,0.0,0.0,0.0
P424,Wikimedia language code,A-Month,0,0.0,0.0,0.0
P424,Wikimedia language code,A-Few-Months,0,0.0,0.0,0.0
P424,Wikimedia language code,A-Year,0,0.0,0.0,0.0
P424,Wikimedia language code,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P424,Wikimedia language code,Many-Years,0,0.0,0.0,0.0
P457,foundational text,A-Day,0,0.0,0.0,0.0
P457,foundational text,A-Few-Days,0,0.0,0.0,0.0
P457,foundational text,A-Week,0,0.0,0.0,0.0
P457,foundational text,A-Few-Weeks,0,0.0,0.0,0.0
P457,foundational text,A-Month,0,0.0,0.0,0.0
P457,foundational text,A-Few-Months,0,0.0,0.0,0.0
P457,foundational text,A-Year,0,0.0,0.0,0.0
P457,foundational text,A-Few-Years,0,0.0,0.0,0.0
P457,foundational text,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P460,said to be the same as,A-Day,0,0.0,0.0,0.0
P460,said to be the same as,A-Few-Days,0,0.0,0.0,0.0
P460,said to be the same as,A-Week,0,0.0,0.0,0.0
P460,said to be the same as,A-Few-Weeks,0,0.0,0.0,0.0
P460,said to be the same as,A-Month,0,0.0,0.0,0.0
P460,said to be the same as,A-Few-Months,0,0.0,0.0,0.0
P460,said to be the same as,A-Year,0,0.0,0.0,0.0
P460,said to be the same as,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P460,said to be the same as,Many-Years,0,0.0,0.0,0.0
P462,color,A-Day,0,0.0,0.0,0.0
P462,color,A-Few-Days,0,0.0,0.0,0.0
P462,color,A-Week,0,0.0,0.0,0.0
P462,color,A-Few-Weeks,0,0.0,0.0,0.0
P462,color,A-Month,0,0.0,0.0,0.0
P462,color,A-Few-Months,0,0.0,0.0,0.0
P462,color,A-Year,0,0.0,0.0,0.0
P462,color,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P462,color,Many-Years,0,0.0,0.0,0.0
P501,enclave within,A-Day,0,0.0,0.0,0.0
P501,enclave within,A-Few-Days,0,0.0,0.0,0.0
P501,enclave within,A-Week,0,0.0,0.0,0.0
P501,enclave within,A-Few-Weeks,0,0.0,0.0,0.0
P501,enclave within,A-Month,0,0.0,0.0,0.0
P501,enclave within,A-Few-Months,0,0.0,0.0,0.0
P501,enclave within,A-Year,0,0.0,0.0,0.0
P501,enclave within,A-Few-Years,0,0.0,0.0,0.0
P501,enclave within,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P516,powered by,A-Day,0,0.0,0.0,0.0
P516,powered by,A-Few-Days,0,0.0,0.0,0.0
P516,powered by,A-Week,0,0.0,0.0,0.0
P516,powered by,A-Few-Weeks,0,0.0,0.0,0.0
P516,powered by,A-Month,0,0.0,0.0,0.0
P516,powered by,A-Few-Months,0,0.0,0.0,0.0
P516,powered by,A-Year,0,0.0,0.0,0.0
P516,powered by,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P516,powered by,Many-Years,0,0.0,0.0,0.0
P547,commemorates,A-Day,0,0.0,0.0,0.0
P547,commemorates,A-Few-Days,0,0.0,0.0,0.0
P547,commemorates,A-Week,0,0.0,0.0,0.0
P547,commemorates,A-Few-Weeks,0,0.0,0.0,0.0
P547,commemorates,A-Month,0,0.0,0.0,0.0
P547,commemorates,A-Few-Months,0,0.0,0.0,0.0
P547,commemorates,A-Year,0,0.0,0.0,0.0
P547,commemorates,A-Few-Years,0,0.0,0.0,0.0
P547,commemorates,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P706,located in/on physical feature,A-Day,0,0.0,0.0,0.0
P706,located in/on physical feature,A-Few-Days,0,0.0,0.0,0.0
P706,located in/on physical feature,A-Week,0,0.0,0.0,0.0
P706,located in/on physical feature,A-Few-Weeks,0,0.0,0.0,0.0
P706,located in/on physical feature,A-Month,0,0.0,0.0,0.0
P706,located in/on physical feature,A-Few-Months,0,0.0,0.0,0.0
P706,located in/on physical feature,A-Year,0,0.0,0.0,0.0
P706,located in/on physical feature,A-Few-Years,0,0.0,0.0,0.0
P706,located in/on physical feature,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P735,given name,A-Day,0,0.0,0.0,0.0
P735,given name,A-Few-Days,0,0.0,0.0,0.0
P735,given name,A-Week,0,0.0,0.0,0.0
P735,given name,A-Few-Weeks,0,0.0,0.0,0.0
P735,given name,A-Month,0,0.0,0.0,0.0
P735,given name,A-Few-Months,0,0.0,0.0,0.0
P735,given name,A-Year,0,0.0,0.0,0.0
P735,given name,A-Few-Years,0,0.0,0.0,0.0
P735,given name,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P795,located on linear feature,A-Day,0,0.0,0.0,0.0
P795,located on linear feature,A-Few-Days,0,0.0,0.0,0.0
P795,located on linear feature,A-Week,0,0.0,0.0,0.0
P795,located on linear feature,A-Few-Weeks,0,0.0,0.0,0.0
P795,located on linear feature,A-Month,0,0.0,0.0,0.0
P795,located on linear feature,A-Few-Months,0,0.0,0.0,0.0
P795,located on linear feature,A-Year,0,0.0,0.0,0.0
P795,located on linear feature,A-Few-Years,0,0.0,0.0,0.0
P795,located on linear feature,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P921,main subject,A-Day,0,0.0,0.0,0.0
P921,main subject,A-Few-Days,0,0.0,0.0,0.0
P921,main subject,A-Week,0,0.0,0.0,0.0
P921,main subject,A-Few-Weeks,0,0.0,0.0,0.0
P921,main subject,A-Month,0,0.0,0.0,0.0
P921,main subject,A-Few-Months,0,0.0,0.0,0.0
P921,main subject,A-Year,1,100.0,0.0029308323563892145,4.441588511137163
P921,main subject,A-Few-Years,0,0.0,0.0,0.0
P921,main subject,Many-Years,0,0.0,0.0,0.0
P930,type of electrification,A-Day,0,0.0,0.0,0.0
P930,type of electrification,A-Few-Days,0,0.0,0.0,0.0
P930,type of electrification,A-Week,0,0.0,0.0,0.0
P930,type of electrification,A-Few-Weeks,0,0.0,0.0,0.0
P930,type of electrification,A-Month,0,0.0,0.0,0.0
P930,type of electrification,A-Few-Months,0,0.0,0.0,0.0
P930,type of electrification,A-Year,0,0.0,0.0,0.0
P930,type of electrification,A-Few-Years,0,0.0,0.0,0.0
P930,type of electrification,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P1028,donated by,A-Day,0,0.0,0.0,0.0
P1028,donated by,A-Few-Days,0,0.0,0.0,0.0
P1028,donated by,A-Week,0,0.0,0.0,0.0
P1028,donated by,A-Few-Weeks,0,0.0,0.0,0.0
P1028,donated by,A-Month,0,0.0,0.0,0.0
P1028,donated by,A-Few-Months,0,0.0,0.0,0.0
P1028,donated by,A-Year,0,0.0,0.0,0.0
P1028,donated by,A-Few-Years,0,0.0,0.0,0.0
P1028,donated by,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P1050,medical condition,A-Day,0,0.0,0.0,0.0
P1050,medical condition,A-Few-Days,0,0.0,0.0,0.0
P1050,medical condition,A-Week,0,0.0,0.0,0.0
P1050,medical condition,A-Few-Weeks,0,0.0,0.0,0.0
P1050,medical condition,A-Month,0,0.0,0.0,0.0
P1050,medical condition,A-Few-Months,0,0.0,0.0,0.0
P1050,medical condition,A-Year,0,0.0,0.0,0.0
P1050,medical condition,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1050,medical condition,Many-Years,0,0.0,0.0,0.0
P1056,product or material produced,A-Day,0,0.0,0.0,0.0
P1056,product or material produced,A-Few-Days,0,0.0,0.0,0.0
P1056,product or material produced,A-Week,0,0.0,0.0,0.0
P1056,product or material produced,A-Few-Weeks,0,0.0,0.0,0.0
P1056,product or material produced,A-Month,0,0.0,0.0,0.0
P1056,product or material produced,A-Few-Months,0,0.0,0.0,0.0
P1056,product or material produced,A-Year,0,0.0,0.0,0.0
P1056,product or material produced,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1056,product or material produced,Many-Years,0,0.0,0.0,0.0
P1096,orbital eccentricity,A-Day,0,0.0,0.0,0.0
P1096,orbital eccentricity,A-Few-Days,0,0.0,0.0,0.0
P1096,orbital eccentricity,A-Week,0,0.0,0.0,0.0
P1096,orbital eccentricity,A-Few-Weeks,0,0.0,0.0,0.0
P1096,orbital eccentricity,A-Month,0,0.0,0.0,0.0
P1096,orbital eccentricity,A-Few-Months,0,0.0,0.0,0.0
P1096,orbital eccentricity,A-Year,0,0.0,0.0,0.0
P1096,orbital eccentricity,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1096,orbital eccentricity,Many-Years,0,0.0,0.0,0.0
P1101,floors above ground,A-Day,0,0.0,0.0,0.0
P1101,floors above ground,A-Few-Days,0,0.0,0.0,0.0
P1101,floors above ground,A-Week,0,0.0,0.0,0.0
P1101,floors above ground,A-Few-Weeks,0,0.0,0.0,0.0
P1101,floors above ground,A-Month,0,0.0,0.0,0.0
P1101,floors above ground,A-Few-Months,0,0.0,0.0,0.0
P1101,floors above ground,A-Year,0,0.0,0.0,0.0
P1101,floors above ground,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1101,floors above ground,Many-Years,0,0.0,0.0,0.0
P1103,number of platform tracks,A-Day,0,0.0,0.0,0.0
P1103,number of platform tracks,A-Few-Days,0,0.0,0.0,0.0
P1103,number of platform tracks,A-Week,0,0.0,0.0,0.0
P1103,number of platform tracks,A-Few-Weeks,0,0.0,0.0,0.0
P1103,number of platform tracks,A-Month,0,0.0,0.0,0.0
P1103,number of platform tracks,A-Few-Months,0,0.0,0.0,0.0
P1103,number of platform tracks,A-Year,0,0.0,0.0,0.0
P1103,number of platform tracks,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1103,number of platform tracks,Many-Years,0,0.0,0.0,0.0
P1128,employees,A-Day,0,0.0,0.0,0.0
P1128,employees,A-Few-Days,0,0.0,0.0,0.0
P1128,employees,A-Week,0,0.0,0.0,0.0
P1128,employees,A-Few-Weeks,0,0.0,0.0,0.0
P1128,employees,A-Month,0,0.0,0.0,0.0
P1128,employees,A-Few-Months,0,0.0,0.0,0.0
P1128,employees,A-Year,1,100.0,0.0029308323563892145,4.441588511137163
P1128,employees,A-Few-Years,0,0.0,0.0,0.0
P1128,employees,Many-Years,0,0.0,0.0,0.0
P1181,numeric value,A-Day,0,0.0,0.0,0.0
P1181,numeric value,A-Few-Days,0,0.0,0.0,0.0
P1181,numeric value,A-Week,0,0.0,0.0,0.0
P1181,numeric value,A-Few-Weeks,0,0.0,0.0,0.0
P1181,numeric value,A-Month,0,0.0,0.0,0.0
P1181,numeric value,A-Few-Months,0,0.0,0.0,0.0
P1181,numeric value,A-Year,0,0.0,0.0,0.0
P1181,numeric value,A-Few-Years,0,0.0,0.0,0.0
P1181,numeric value,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P1301,number of elevators,A-Day,0,0.0,0.0,0.0
P1301,number of elevators,A-Few-Days,0,0.0,0.0,0.0
P1301,number of elevators,A-Week,0,0.0,0.0,0.0
P1301,number of elevators,A-Few-Weeks,0,0.0,0.0,0.0
P1301,number of elevators,A-Month,0,0.0,0.0,0.0
P1301,number of elevators,A-Few-Months,1,100.0,0.023185717597959656,35.137259448179925
P1301,number of elevators,A-Year,0,0.0,0.0,0.0
P1301,number of elevators,A-Few-Years,0,0.0,0.0,0.0
P1301,number of elevators,Many-Years,0,0.0,0.0,0.0
P1304,central bank,A-Day,0,0.0,0.0,0.0
P1304,central bank,A-Few-Days,0,0.0,0.0,0.0
P1304,central bank,A-Week,0,0.0,0.0,0.0
P1304,central bank,A-Few-Weeks,0,0.0,0.0,0.0
P1304,central bank,A-Month,0,0.0,0.0,0.0
P1304,central bank,A-Few-Months,0,0.0,0.0,0.0
P1304,central bank,A-Year,0,0.0,0.0,0.0
P1304,central bank,A-Few-Years,0,0.0,0.0,0.0
P1304,central bank,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P1343,described by source,A-Day,0,0.0,0.0,0.0
P1343,described by source,A-Few-Days,0,0.0,0.0,0.0
P1343,described by source,A-Week,0,0.0,0.0,0.0
P1343,described by source,A-Few-Weeks,0,0.0,0.0,0.0
P1343,described by source,A-Month,0,0.0,0.0,0.0
P1343,described by source,A-Few-Months,0,0.0,0.0,0.0
P1343,described by source,A-Year,0,0.0,0.0,0.0
P1343,described by source,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1343,described by source,Many-Years,0,0.0,0.0,0.0
P1346,winner,A-Day,0,0.0,0.0,0.0
P1346,winner,A-Few-Days,0,0.0,0.0,0.0
P1346,winner,A-Week,0,0.0,0.0,0.0
P1346,winner,A-Few-Weeks,0,0.0,0.0,0.0
P1346,winner,A-Month,0,0.0,0.0,0.0
P1346,winner,A-Few-Months,0,0.0,0.0,0.0
P1346,winner,A-Year,0,0.0,0.0,0.0
P1346,winner,A-Few-Years,0,0.0,0.0,0.0
P1346,winner,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P1351,number of points/goals/set scored,A-Day,0,0.0,0.0,0.0
P1351,number of points/goals/set scored,A-Few-Days,0,0.0,0.0,0.0
P1351,number of points/goals/set scored,A-Week,0,0.0,0.0,0.0
P1351,number of points/goals/set scored,A-Few-Weeks,0,0.0,0.0,0.0
P1351,number of points/goals/set scored,A-Month,0,0.0,0.0,0.0
P1351,number of points/goals/set scored,A-Few-Months,0,0.0,0.0,0.0
P1351,number of points/goals/set scored,A-Year,1,100.0,0.0029308323563892145,4.441588511137163
P1351,number of points/goals/set scored,A-Few-Years,0,0.0,0.0,0.0
P1351,number of points/goals/set scored,Many-Years,0,0.0,0.0,0.0
P1408,licensed to broadcast to,A-Day,0,0.0,0.0,0.0
P1408,licensed to broadcast to,A-Few-Days,0,0.0,0.0,0.0
P1408,licensed to broadcast to,A-Week,0,0.0,0.0,0.0
P1408,licensed to broadcast to,A-Few-Weeks,0,0.0,0.0,0.0
P1408,licensed to broadcast to,A-Month,0,0.0,0.0,0.0
P1408,licensed to broadcast to,A-Few-Months,0,0.0,0.0,0.0
P1408,licensed to broadcast to,A-Year,0,0.0,0.0,0.0
P1408,licensed to broadcast to,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1408,licensed to broadcast to,Many-Years,0,0.0,0.0,0.0
P1423,template has topic,A-Day,0,0.0,0.0,0.0
P1423,template has topic,A-Few-Days,0,0.0,0.0,0.0
P1423,template has topic,A-Week,0,0.0,0.0,0.0
P1423,template has topic,A-Few-Weeks,0,0.0,0.0,0.0
P1423,template has topic,A-Month,0,0.0,0.0,0.0
P1423,template has topic,A-Few-Months,0,0.0,0.0,0.0
P1423,template has topic,A-Year,0,0.0,0.0,0.0
P1423,template has topic,A-Few-Years,0,0.0,0.0,0.0
P1423,template has topic,Many-Years,1,100.0,0.0033992793527772114,5.15150588075328
P1431,executive producer,A-Day,0,0.0,0.0,0.0
P1431,executive producer,A-Few-Days,0,0.0,0.0,0.0
P1431,executive producer,A-Week,0,0.0,0.0,0.0
P1431,executive producer,A-Few-Weeks,0,0.0,0.0,0.0
P1431,executive producer,A-Month,0,0.0,0.0,0.0
P1431,executive producer,A-Few-Months,0,0.0,0.0,0.0
P1431,executive producer,A-Year,0,0.0,0.0,0.0
P1431,executive producer,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1431,executive producer,Many-Years,0,0.0,0.0,0.0
P1444,destination point,A-Day,0,0.0,0.0,0.0
P1444,destination point,A-Few-Days,0,0.0,0.0,0.0
P1444,destination point,A-Week,0,0.0,0.0,0.0
P1444,destination point,A-Few-Weeks,0,0.0,0.0,0.0
P1444,destination point,A-Month,0,0.0,0.0,0.0
P1444,destination point,A-Few-Months,0,0.0,0.0,0.0
P1444,destination point,A-Year,1,100.0,0.0029308323563892145,4.441588511137163
P1444,destination point,A-Few-Years,0,0.0,0.0,0.0
P1444,destination point,Many-Years,0,0.0,0.0,0.0
P1594,judge,A-Day,0,0.0,0.0,0.0
P1594,judge,A-Few-Days,0,0.0,0.0,0.0
P1594,judge,A-Week,0,0.0,0.0,0.0
P1594,judge,A-Few-Weeks,0,0.0,0.0,0.0
P1594,judge,A-Month,0,0.0,0.0,0.0
P1594,judge,A-Few-Months,0,0.0,0.0,0.0
P1594,judge,A-Year,0,0.0,0.0,0.0
P1594,judge,A-Few-Years,1,100.0,0.001251705448673818,1.896922056301711
P1594,judge,Many-Years,0,0.0,0.0,0.0
P2045,orbital inclination,A-Day,0,0.0,0.0,0.0
P2045,orbital inclination,A-Few-Days,0,0.0,0.0,0.0
P2045,orbital inclination,A-Week,0,0.0,0.0,0.0
P2045,orbital inclination,A-Few-Weeks,0,0.0,0.0,0.0
P2045,orbital inclination,A-Month,0,0.0,0.0,0.0
P2045,orbital inclination,A-Few-Months,1,100.0,0.023185717597959656,35.137259448179925
P2045,orbital inclination,A-Year,0,0.0,0.0,0.0
